,0,1
468,128.702,8.03094
469,129.008,8.0725
470,129.315,8.12062
471,129.585,8.17219
472,129.878,8.23844
473,130.165,8.31312
474,130.405,8.38344
475,130.668,8.46719
476,130.949,8.55812
477,131.196,8.63937
478,131.471,8.73469
479,131.697,8.81656
480,131.981,8.92313
481,132.234,9.01188
482,132.5,9.09594
483,132.788,9.17656
484,133.039,9.23719
485,133.33,9.29531
486,133.642,9.34625
487,133.923,9.38344
488,134.243,9.41719
489,134.556,9.44063
490,134.897,9.45562
491,135.188,9.46062
492,135.558,9.45594
493,135.896,9.44125
494,136.198,9.41937
495,136.586,9.38031
496,136.922,9.33687
497,137.243,9.29562
498,137.583,9.25844
499,137.927,9.22906
500,138.298,9.20906
501,138.577,9.20344
502,138.888,9.2075
503,139.231,9.22406
504,139.543,9.24906
505,139.855,9.28375
506,140.136,9.32312
507,140.407,9.36844
508,140.727,9.43188
509,140.958,9.48562
510,141.23,9.55562
511,141.48,9.6275
512,141.747,9.70312
513,142.015,9.7725
514,142.285,9.8425
515,142.566,9.91656
516,142.817,9.98438
517,143.067,10.0553
518,143.319,10.1287
519,143.591,10.21
520,143.865,10.2947
521,144.139,10.3809
522,144.411,10.4619
523,144.682,10.535
524,145.026,10.6147
525,145.288,10.6647
526,145.664,10.7212
527,145.982,10.7575
528,146.294,10.7841
529,146.616,10.8025
530,146.969,10.8128
531,147.279,10.8119
532,147.62,10.8019
533,147.989,10.7787
534,148.338,10.7463
535,148.675,10.7041
536,148.993,10.6553
537,149.304,10.5975
538,149.619,10.53
539,149.913,10.465
540,150.257,10.3966
541,150.546,10.3469
542,150.843,10.2997
543,151.122,10.2575
544,151.386,10.2209
545,151.673,10.1897
546,151.982,10.1691
547,152.234,10.1628
548,152.484,10.1637
549,152.774,10.1734
550,153.046,10.1909
551,153.301,10.2137
552,153.568,10.245
553,153.827,10.2825
554,154.123,10.3334
555,154.414,10.3919
556,154.703,10.4587
557,154.973,10.5291
558,155.251,10.6091
559,155.56,10.7063
560,155.821,10.7872
561,156.142,10.8875
562,156.428,10.9809
563,156.763,11.0953
564,157.041,11.1944
565,157.376,11.3112
566,157.634,11.4019
567,157.95,11.5138
568,158.243,11.6194
569,158.529,11.7238
570,158.783,11.8144
571,159.085,11.9134
572,159.374,11.9972
573,159.608,12.0581
574,159.883,12.1234
575,160.159,12.1869
576,160.402,12.2394
577,160.661,12.2922
578,160.896,12.3366
579,161.143,12.3794
580,161.416,12.4312
581,161.645,12.4766
582,161.913,12.5291
583,162.154,12.5753
584,162.438,12.6291
585,162.701,12.6838
586,162.957,12.7419
587,163.205,12.8003
588,163.508,12.8737
589,163.791,12.9444
590,164.056,13.0153
591,164.324,13.0941
592,164.633,13.1903
593,164.945,13.2928
594,165.238,13.3937
595,165.526,13.4909
596,165.877,13.5991
597,166.158,13.6772
598,166.503,13.7616
599,166.828,13.8278
600,167.141,13.8822
601,167.521,13.9372
602,167.806,13.9712
603,168.149,14.0025
604,168.475,14.0228
605,168.776,14.0316
606,169.085,14.0316
607,169.403,14.0222
608,169.712,14.0034
609,169.976,13.98
610,170.277,13.9462
611,170.552,13.9069
612,170.86,13.8537
613,171.096,13.8059
614,171.36,13.7484
615,171.644,13.6844
616,171.908,13.6203
617,172.19,13.5466
618,172.459,13.4697
619,172.712,13.3972
620,172.979,13.3275
621,173.306,13.2469
622,173.599,13.1762
623,173.87,13.1109
624,174.166,13.0387
625,174.501,12.9562
626,174.797,12.8837
627,175.128,12.8016
628,175.427,12.7275
629,175.744,12.6509
630,176.055,12.5837
631,176.363,12.5262
632,176.686,12.4775
633,176.949,12.445
634,177.266,12.4134
635,177.543,12.3956
636,177.871,12.3859
637,178.154,12.3859
638,178.395,12.3925
639,178.66,12.4066
640,178.946,12.4303
641,179.188,12.4566
642,179.447,12.4928
643,179.694,12.5344
644,179.926,12.5775
645,180.191,12.6213
646,180.467,12.6631
647,180.697,12.6991
648,180.961,12.7422
649,181.217,12.7869
650,181.504,12.8403
651,181.785,12.8959
652,182.033,12.9475
653,182.318,13.0084
654,182.594,13.0678
655,182.912,13.1287
656,183.207,13.1753
657,183.522,13.2137
658,183.812,13.2397
659,184.113,13.2609
660,184.457,13.2887
661,184.796,13.3181
662,185.143,13.3462
663,185.478,13.3713
664,185.791,13.3966
665,186.157,13.4344
666,186.484,13.4787
667,186.823,13.5366
668,187.105,13.5953
669,187.444,13.6775
670,187.728,13.7559
671,188.022,13.8459
672,188.315,13.9453
673,188.612,14.0566
674,188.891,14.1709
675,189.114,14.2691
676,189.402,14.4072
677,189.63,14.5241
678,189.855,14.6484
679,190.082,14.7819
680,190.335,14.9397
681,190.557,15.0869
682,190.78,15.2447
683,191.004,15.4122
684,191.223,15.5847
685,191.448,15.7597
686,191.673,15.9262
687,191.916,16.1041
688,192.161,16.2838
689,192.431,16.4809
690,192.678,16.6531
691,192.954,16.8341
692,193.193,16.9784
693,193.474,17.1356
694,193.753,17.2778
695,194.063,17.4244
696,194.361,17.5541
697,194.622,17.6588
698,194.915,17.7672
699,195.185,17.8587
700,195.497,17.9534
701,195.788,18.0328
702,196.031,18.0909
703,196.317,18.1519
704,196.575,18.1991
705,196.865,18.2434
706,197.109,18.2734
707,197.354,18.2969
708,197.617,18.315
709,197.876,18.3259
710,198.126,18.3359
711,198.378,18.3519
712,198.648,18.3728
713,198.923,18.3937
714,199.161,18.4109
715,199.454,18.4269
716,199.712,18.4325
717,200.002,18.4322
718,200.306,18.4256
719,200.602,18.4141
720,200.881,18.3956
721,201.206,18.3612
722,201.527,18.3162
723,201.845,18.2616
724,202.16,18.1984
725,202.457,18.1375
726,202.76,18.08
727,203.101,18.025
728,203.428,17.9816
729,203.743,17.9497
730,204.083,17.9284
731,204.387,17.9209
732,204.719,17.9228
733,205.035,17.9341
734,205.333,17.9537
735,205.602,17.9788
736,205.908,18.0159
737,206.199,18.0606
738,206.471,18.1106
739,206.748,18.1687
740,206.999,18.2203
741,207.24,18.2634
742,207.51,18.3081
743,207.745,18.3466
744,208.003,18.3897
745,208.236,18.425
746,208.511,18.4597
747,208.771,18.4891
748,208.999,18.5128
749,209.299,18.5409
750,209.552,18.5678
751,209.81,18.5969
752,210.093,18.6278
753,210.406,18.6619
754,210.658,18.6881
755,210.976,18.725
756,211.258,18.7647
757,211.566,18.8188
758,211.887,18.8853
759,212.205,18.9587
760,212.492,19.0256
761,212.795,19.0897
762,213.15,19.16
763,213.504,19.2291
764,213.828,19.2919
765,214.15,19.36
766,214.485,19.4397
767,214.823,19.5319
768,215.141,19.6328
769,215.446,19.7409
770,215.715,19.8453
771,216.032,19.9788
772,216.299,20.1012
773,216.572,20.2356
774,216.833,20.3744
775,217.106,20.5294
776,217.335,20.6691
777,217.584,20.8306
778,217.78,20.9666
779,217.997,21.1241
780,218.232,21.2941
781,218.486,21.4641
782,218.688,21.5897
783,218.925,21.7325
784,219.161,21.8703
785,219.389,21.9959
786,219.666,22.1341
787,219.942,22.2578
788,220.172,22.3516
789,220.494,22.4756
790,220.726,22.5675
791,221.004,22.6819
792,221.304,22.8053
793,221.599,22.9247
794,221.89,23.0437
795,222.231,23.1844
796,222.493,23.2925
797,222.807,23.4216
798,223.127,23.5528
799,223.476,23.7006
800,223.753,23.825
801,224.064,23.9756
