,0,1
999,267.307,44.4581
1000,267.603,44.6006
1001,267.88,44.7266
1002,268.191,44.8575
1003,268.467,44.9662
1004,268.773,45.0781
1005,269.061,45.1759
1006,269.349,45.2675
1007,269.613,45.3547
1008,269.924,45.4616
1009,270.164,45.5441
1010,270.442,45.6394
1011,270.688,45.7237
1012,270.949,45.8187
1013,271.191,45.9153
1014,271.434,46.0241
1015,271.663,46.1353
1016,271.881,46.2428
1017,272.102,46.3487
1018,272.332,46.4625
1019,272.578,46.5872
1020,272.78,46.6916
1021,273.041,46.8228
1022,273.268,46.9294
1023,273.52,47.0372
1024,273.791,47.1409
1025,274.027,47.2231
1026,274.322,47.3147
1027,274.581,47.3866
1028,274.879,47.4609
1029,275.189,47.5294
1030,275.504,47.5894
1031,275.796,47.6394
1032,276.093,47.6844
1033,276.434,47.7284
1034,276.795,47.765
1035,277.072,47.7869
1036,277.422,47.8081
1037,277.728,47.8209
1038,278.068,47.8278
1039,278.408,47.8275
1040,278.724,47.8203
1041,279.021,47.8141
1042,279.35,47.815
1043,279.637,47.8231
1044,279.972,47.8369
1045,280.228,47.8497
1046,280.539,47.8628
1047,280.798,47.8675
1048,281.074,47.8687
1049,281.342,47.8678
1050,281.604,47.8647
1051,281.851,47.8566
1052,282.141,47.8378
1053,282.408,47.8091
1054,282.682,47.7719
1055,282.939,47.7297
1056,283.197,47.68
1057,283.507,47.6106
1058,283.743,47.5513
1059,284.034,47.4703
1060,284.318,47.3841
1061,284.623,47.2928
1062,284.909,47.2109
1063,285.207,47.1247
1064,285.544,47.0244
1065,285.808,46.9434
1066,286.18,46.8366
1067,286.496,46.7547
1068,286.84,46.6769
1069,287.177,46.6141
1070,287.513,46.5616
1071,287.837,46.52
1072,288.182,46.4841
1073,288.52,46.4584
1074,288.864,46.4412
1075,289.182,46.4306
1076,289.487,46.4175
1077,289.812,46.4041
1078,290.154,46.3922
1079,290.466,46.3841
1080,290.753,46.3769
1081,291.057,46.3616
1082,291.324,46.3406
1083,291.637,46.3056
1084,291.886,46.2697
1085,292.119,46.2322
1086,292.391,46.1841
1087,292.63,46.1372
1088,292.911,46.0762
1089,293.132,46.0244
1090,293.359,45.9669
1091,293.619,45.9053
1092,293.884,45.8537
1093,294.119,45.8125
1094,294.385,45.7678
1095,294.628,45.7291
1096,294.902,45.6906
1097,295.172,45.6625
1098,295.452,45.6453
1099,295.714,45.6375
1100,295.983,45.6356
1101,296.289,45.6425
1102,296.596,45.6587
1103,296.879,45.6809
1104,297.215,45.7169
1105,297.506,45.7566
1106,297.794,45.8028
1107,298.122,45.8653
1108,298.487,45.9466
1109,298.796,46.0253
1110,299.106,46.1134
1111,299.44,46.2191
1112,299.746,46.3231
1113,300.069,46.4397
1114,300.396,46.5659
1115,300.672,46.6812
1116,300.997,46.8259
1117,301.234,46.9378
1118,301.551,47.0837
1119,301.843,47.2134
1120,302.124,47.3378
1121,302.395,47.4587
1122,302.642,47.5684
1123,302.884,47.6694
1124,303.176,47.7812
1125,303.436,47.8687
1126,303.672,47.9384
1127,303.923,48.0062
1128,304.199,48.0744
1129,304.451,48.13
1130,304.753,48.1887
1131,305.001,48.2313
1132,305.295,48.2753
1133,305.541,48.3144
1134,305.838,48.3709
1135,306.108,48.4294
1136,306.426,48.5022
1137,306.684,48.5637
1138,306.995,48.6444
1139,307.327,48.7425
1140,307.615,48.84
1141,307.891,48.9422
1142,308.203,49.0666
1143,308.491,49.1919
1144,308.746,49.3119
1145,309.052,49.4669
1146,309.321,49.6131
1147,309.594,49.7719
1148,309.816,49.9047
1149,310.081,50.07
1150,310.33,50.2344
1151,310.577,50.4047
1152,310.762,50.5384
1153,310.983,50.7028
1154,311.222,50.8728
1155,311.434,51.0228
1156,311.641,51.1694
1157,311.84,51.3119
1158,312.064,51.4728
1159,312.286,51.6241
1160,312.525,51.7825
1161,312.737,51.9212
1162,312.954,52.0612
1163,313.204,52.2219
1164,313.45,52.3844
1165,313.665,52.5272
1166,313.942,52.7113
1167,314.172,52.8653
1168,314.424,53.035
1169,314.686,53.2147
1170,314.957,53.4037
1171,315.197,53.5725
1172,315.483,53.7753
1173,315.726,53.9497
1174,315.99,54.1466
1175,316.257,54.3512
1176,316.496,54.5387
1177,316.762,54.7516
1178,316.984,54.9319
1179,317.227,55.1275
1180,317.472,55.3256
1181,317.681,55.4972
1182,317.892,55.6703
1183,318.123,55.8631
1184,318.3,56.0172
1185,318.504,56.2062
1186,318.711,56.4078
1187,318.881,56.5791
1188,319.068,56.7731
1189,319.249,56.9559
1190,319.421,57.1303
1191,319.603,57.3162
1192,319.779,57.4994
1193,319.974,57.7056
1194,320.168,57.9031
1195,320.376,58.1019
1196,320.575,58.2834
1197,320.809,58.4919
1198,321.017,58.6728
1199,321.239,58.855
1200,321.492,59.0522
1201,321.732,59.2291
1202,321.985,59.4081
1203,322.289,59.6128
1204,322.52,59.7666
1205,322.811,59.9694
1206,323.09,60.1697
1207,323.374,60.3772
1208,323.652,60.5806
1209,323.911,60.7747
1210,324.177,60.9809
1211,324.447,61.1956
1212,324.725,61.4212
